 61 5601.061720 1.050E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.086750 1.080E-23 0.000E+00.06310.076  293.12300.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.113310 1.910E-24 0.000E+00.06570.080   62.87680.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.126520 2.533E-24 0.000E+00.06310.076  293.15420.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.161000 1.775E-24 0.000E+00.06130.075  376.78590.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.171550 5.038E-24 0.000E+00.06310.076  293.15420.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.194360 1.889E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.247510 8.333E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.280070 7.606E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.337980 5.300E-24 0.000E+00.06530.079  104.77600.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.339330 1.999E-23 0.000E+00.06310.076  293.12300.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.413560 4.681E-24 0.000E+00.06570.079  104.77600.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.463000 8.217E-25 0.000E+00.05910.073  470.79900.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.488240 4.024E-24 0.000E+00.06310.076  293.17010.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.494520 4.470E-25 0.000E+00.06570.080   31.44240.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.574930 2.246E-24 3.096E-03.06530.079  157.13720.85-.010900                   0 0 0 0 1A1    5E  48         5E   1     333333584842111010    22.0   22.0
 61 5601.645300 5.195E-24 0.000E+00.06130.075  376.73040.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.708370 3.555E-25 3.095E-04.06570.079  104.77470.85-.010900                   0 0 0 0 1A1    4F2 59         4F1  1     333333584842111010    27.0   27.0
 61 5601.834010 1.898E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.856460 1.137E-23 1.712E-02.06130.075  293.12300.85-.010900                   0 0 0 0 1A1    6F2115         7F1  1     333333584842111010    39.0   45.0
 61 5601.875810 1.306E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.895300 7.489E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
