 61 4053.114896 1.315E-26 4.189E-05.05500.073  575.05130.65-.007646    0 1 0 2 1F1    0 0 0 0 1A1    9E  28        10E   1     233333332329 1 1 1    38.0   42.0
 61 4053.151000 6.933E-24 6.940E-02.05250.067  950.48740.63-.007646    0 1 0 2 1F2    0 0 0 0 1A1   12F1 63        13F2  3     363333332329 1 1 1    75.0   81.0
 61 4053.179575 5.241E-25 4.096E-02.04780.063 1417.51980.62-.007646    1 0 0 1 1F2    0 0 0 0 1A1   15F1 89        16F2  2     233333332329 1 1 1    93.0   99.0
 61 4053.184834 7.861E-27 6.783E-05.04930.065  950.48740.62-.007646    0 0 0 3 1F2    0 0 0 0 1A1   14F1 24        13F2  3     233333332329 1 1 1    87.0   81.0
 61 4053.194955 4.959E-27 6.419E-05.04930.065  950.50510.62-.007646    0 0 0 3 1F2    0 0 0 0 1A1   14E  16        13E   2     333333332329 1 1 1    58.0   54.0
 61 4053.202381 2.522E-26 2.335E-04.05250.067  950.30500.63-.007646    0 1 0 2 1F2    0 0 0 0 1A1   13F2 40        13F1  3     233333332329 1 1 1    81.0   81.0
 61 4053.299600 2.899E-24 2.900E-02.05250.067  950.33700.63-.007646    0 1 0 2 1F2    0 0 0 0 1A1   12F1 63        13F2  2     363333332329 1 1 1    75.0   81.0
 61 4053.326767 8.073E-25 1.515E-02.04930.065 1095.61940.62-.007646    1 0 0 1 1F2    0 0 0 0 1A1   13F1 71        14F2  2     333333332329 1 1 1    81.0   87.0
 61 4053.335253 9.369E-27 8.079E-05.04930.065  950.33700.62-.007646    0 0 0 3 1F2    0 0 0 0 1A1   14F1 24        13F2  2     233333332329 1 1 1    87.0   81.0
 61 4053.350009 7.838E-26 1.473E-03.04930.065 1095.86930.62-.007646    1 0 0 1 1F2    0 0 0 0 1A1   13F2 70        14F1  2     333333332329 1 1 1    81.0   87.0
 61 4053.355034 4.770E-26 2.469E-04.04930.065  950.38530.62-.007646    0 0 0 3 1F2    0 0 0 0 1A1   14A1  8        13A2  1     333333332329 1 1 1   145.0  135.0
 61 4053.370804 3.929E-26 3.636E-04.05250.067  950.13660.63-.007646    0 1 0 2 1F2    0 0 0 0 1A1   13F2 40        13F1  2     233333332329 1 1 1    81.0   81.0
 61 4053.410925 7.157E-26 4.316E-05.05980.075  293.16460.70-.007646    0 0 0 3 1F1    0 0 0 0 1A1    8F1 18         7F2  2     333333332329 1 1 1    51.0   45.0
 61 4053.411156 4.966E-27 8.577E-04.04780.061 1593.52330.61-.007646    0 0 1 1 1F1    0 0 0 0 1A1   16F2102        17F1  3     233333332329 1 1 1    99.0  105.0
 61 4053.429938 3.193E-27 2.206E-04.04780.061 1417.12940.61-.007646    0 0 0 3 1F2    0 0 0 0 1A1   17F2 26        16F1  2     233333332329 1 1 1   105.0   99.0
 61 4053.448944 3.574E-25 2.155E-04.05980.075  293.12660.70-.007646    0 0 0 3 1F1    0 0 0 0 1A1    8F1 18         7F2  1     333333332329 1 1 1    51.0   45.0
 61 4053.482331 5.463E-25 2.563E-02.04780.063 1417.57930.62-.007646    1 0 0 1 1F2    0 0 0 0 1A1   15A1 29        16A2  1     333333332329 1 1 1   155.0  165.0
 61 4053.484278 4.684E-25 1.322E-03.05230.068  690.04940.64-.007646    0 0 0 3 2F2    0 0 0 0 1A1   12F2 23        11F1  3     333333332329 1 1 1    75.0   69.0
 61 4053.576820 9.998E-28 2.821E-06.05230.068  689.95690.64-.007647    0 0 0 3 2F2    0 0 0 0 1A1   12F2 23        11F1  2     333333332329 1 1 1    75.0   69.0
 61 4053.579447 2.124E-25 1.657E-02.04780.063 1417.12000.62-.007647    1 0 0 1 1F2    0 0 0 0 1A1   15F1 89        16F2  1     233333332329 1 1 1    93.0   99.0
 61 4053.582771 2.498E-27 1.507E-06.05980.075  293.17870.70-.007647    0 0 0 3 1F1    0 0 0 0 1A1    8F2 19         7F1  2     333333332329 1 1 1    51.0   45.0
