x_utm,y_utm,distance_to_water_m,tanager_fnu_estimate,sentinel_fnu_estimate,tanager_relative_signal,sentinel_relative_signal,combined_relative_signal,along_coast_offset_km,section
574845.0,68025.0,210.0,140.1242,212.40677,71.05734767025089,71.7741935483871,71.415770609319,0.059999999999927243,N1
575025.0,68025.0,30.0,140.1242,212.40677,71.05734767025089,71.7741935483871,71.415770609319,0.059999999999927243,N1
574845.0,67995.0,201.24611797498108,111.201866,185.27377,66.21863799283155,68.36917562724014,67.29390681003585,0.02999999999992724,N1
575025.0,67995.0,30.0,140.45338,164.74599,71.50537634408603,67.74193548387096,69.6236559139785,0.02999999999992724,N1
574815.0,67965.0,218.40329667841553,111.201866,185.27377,66.21863799283155,68.36917562724014,67.29390681003585,-7.275957614183426e-14,S1
574845.0,67965.0,189.73665961010278,111.201866,185.27377,66.21863799283155,68.36917562724014,67.29390681003585,-7.275957614183426e-14,S1
574995.0,67965.0,60.0,140.45338,128.38994,71.50537634408603,61.02150537634409,66.26344086021506,-7.275957614183426e-14,S1
575025.0,67965.0,30.0,140.45338,128.38994,71.50537634408603,61.02150537634409,66.26344086021506,-7.275957614183426e-14,S1
574815.0,67935.0,212.13203435596427,111.201866,185.27377,66.21863799283155,68.36917562724014,67.29390681003585,-0.03000000000007276,S1
574995.0,67935.0,42.42640687119285,111.201866,185.27377,66.21863799283155,68.36917562724014,67.29390681003585,-0.03000000000007276,S1
574725.0,67905.0,284.60498941515414,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.06000000000007276,S1
574755.0,67905.0,256.3201123595259,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.06000000000007276,S1
574785.0,67905.0,228.47319317591726,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.06000000000007276,S1
574815.0,67905.0,201.24611797498108,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.06000000000007276,S1
574995.0,67905.0,30.0,111.201866,185.27377,66.21863799283155,68.36917562724014,67.29390681003585,-0.06000000000007276,S1
574725.0,67875.0,276.5863337187866,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.09000000000007276,S1
574995.0,67875.0,30.0,93.113976,196.75983,62.72401433691756,68.99641577060932,65.86021505376344,-0.09000000000007276,S1
574695.0,67845.0,295.4657340538831,38.272392,97.55413,58.333333333333336,59.40860215053764,58.87096774193549,-0.12000000000007276,S1
574725.0,67845.0,268.3281572999748,38.272392,97.55413,58.333333333333336,59.40860215053764,58.87096774193549,-0.12000000000007276,S1
574935.0,67845.0,67.0820393249937,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.12000000000007276,S1
574965.0,67845.0,42.42640687119285,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.12000000000007276,S1
574995.0,67845.0,30.0,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.12000000000007276,S1
574725.0,67815.0,256.3201123595259,38.272392,97.55413,58.333333333333336,59.40860215053764,58.87096774193549,-0.15000000000007277,S1
574935.0,67815.0,60.0,102.0744,97.27832,64.87455197132617,58.06451612903226,61.46953405017922,-0.15000000000007277,S1
574725.0,67785.0,241.86773244895647,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.18000000000007277,S1
574755.0,67785.0,216.33307652783935,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.18000000000007277,S1
574905.0,67785.0,84.8528137423857,38.272392,97.55413,58.333333333333336,59.40860215053764,58.87096774193549,-0.18000000000007277,S1
574935.0,67785.0,60.0,70.22219,107.58064,61.648745519713266,60.57347670250897,61.111111111111114,-0.18000000000007277,S1
574755.0,67755.0,201.24611797498108,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.21000000000007277,S1
574785.0,67755.0,174.92855684535903,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.21000000000007277,S1
574905.0,67755.0,67.0820393249937,38.272392,97.55413,58.333333333333336,59.40860215053764,58.87096774193549,-0.21000000000007277,S1
574785.0,67725.0,161.55494421403512,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.24000000000007277,S1
574845.0,67725.0,108.16653826391968,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.24000000000007277,S1
574875.0,67725.0,84.8528137423857,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.24000000000007277,S1
574905.0,67725.0,60.0,38.272392,97.55413,58.333333333333336,59.40860215053764,58.87096774193549,-0.24000000000007277,S1
574785.0,67695.0,152.97058540778355,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.27000000000007274,S1
574845.0,67695.0,94.86832980505139,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.27000000000007274,S1
574785.0,67665.0,150.0,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.30000000000007276,S1
574845.0,67665.0,90.0,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.30000000000007276,S1
574875.0,67665.0,60.0,24.328968,69.24408,46.68458781362007,55.107526881720425,50.89605734767025,-0.30000000000007276,S1
574785.0,67635.0,150.0,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.33000000000007274,S1
574845.0,67635.0,90.0,23.5123,66.127884,45.250896057347674,51.70250896057348,48.47670250896058,-0.33000000000007274,S1
574875.0,67635.0,60.0,23.5123,66.127884,45.250896057347674,51.70250896057348,48.47670250896058,-0.33000000000007274,S1
574785.0,67605.0,134.1640786499874,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.36000000000007276,S1
574845.0,67605.0,84.8528137423857,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.36000000000007276,S1
574665.0,67575.0,241.86773244895647,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.39000000000007273,S1
574695.0,67575.0,212.13203435596427,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.39000000000007273,S1
574755.0,67575.0,152.97058540778355,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.39000000000007273,S1
574785.0,67575.0,123.69316876852982,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.39000000000007273,S1
574845.0,67575.0,67.0820393249937,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.39000000000007273,S1
574665.0,67545.0,240.0,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.42000000000007276,S1
574695.0,67545.0,210.0,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.42000000000007276,S1
574725.0,67545.0,180.0,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.42000000000007276,S1
574755.0,67545.0,150.0,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.42000000000007276,S1
574845.0,67545.0,60.0,25.336163,49.164734,50.0,45.340501792114694,47.67025089605735,-0.42000000000007276,S1
574665.0,67515.0,228.47319317591726,22.244654,66.956604,44.354838709677416,53.136200716845885,48.74551971326165,-0.4500000000000728,S1
574815.0,67515.0,90.0,22.759712,66.61105,44.89247311827957,52.41935483870967,48.655913978494624,-0.4500000000000728,S1
574845.0,67515.0,60.0,22.759712,66.61105,44.89247311827957,52.41935483870967,48.655913978494624,-0.4500000000000728,S1
574635.0,67485.0,228.47319317591726,29.287304,72.356575,55.017921146953405,56.63082437275986,55.82437275985663,-0.48000000000007276,S1
574665.0,67485.0,216.33307652783935,26.811058,68.58278,51.792114695340494,53.76344086021505,52.77777777777777,-0.48000000000007276,S1
574815.0,67485.0,84.8528137423857,22.244654,66.956604,44.354838709677416,53.136200716845885,48.74551971326165,-0.48000000000007276,S1
574635.0,67455.0,201.24611797498108,29.287304,72.356575,55.017921146953405,56.63082437275986,55.82437275985663,-0.5100000000000727,S1
574815.0,67455.0,67.0820393249937,22.244654,66.956604,44.354838709677416,53.136200716845885,48.74551971326165,-0.5100000000000727,S1
574635.0,67425.0,174.92855684535903,29.287304,72.356575,55.017921146953405,56.63082437275986,55.82437275985663,-0.5400000000000728,S1
574785.0,67425.0,84.8528137423857,21.058727,102.75871,42.831541218637994,60.215053763440864,51.52329749103943,-0.5400000000000728,S1
574815.0,67425.0,60.0,22.244654,66.956604,44.354838709677416,53.136200716845885,48.74551971326165,-0.5400000000000728,S1
574635.0,67395.0,150.0,29.287304,72.356575,55.017921146953405,56.63082437275986,55.82437275985663,-0.5700000000000728,S1
574785.0,67395.0,67.0820393249937,21.058727,102.75871,42.831541218637994,60.215053763440864,51.52329749103943,-0.5700000000000728,S1
574575.0,67365.0,169.7056274847714,29.0028,40.122643,54.03225806451613,41.21863799283154,47.62544802867383,-0.6000000000000728,S1
574605.0,67365.0,150.0,29.0028,40.122643,54.03225806451613,41.21863799283154,47.62544802867383,-0.6000000000000728,S1
574635.0,67365.0,127.27922061357854,29.287304,72.356575,55.017921146953405,56.63082437275986,55.82437275985663,-0.6000000000000728,S1
574785.0,67365.0,60.0,26.811058,68.58278,51.792114695340494,53.76344086021505,52.77777777777777,-0.6000000000000728,S1
574815.0,67365.0,30.0,21.058727,102.75871,42.831541218637994,60.215053763440864,51.52329749103943,-0.6000000000000728,S1
574545.0,67335.0,174.92855684535903,29.0028,40.122643,54.03225806451613,41.21863799283154,47.62544802867383,-0.6300000000000727,S1
574575.0,67335.0,150.0,29.0028,40.122643,54.03225806451613,41.21863799283154,47.62544802867383,-0.6300000000000727,S1
574815.0,67335.0,30.0,21.395845,66.53657,43.27956989247312,52.060931899641574,47.67025089605735,-0.6300000000000727,S1
574545.0,67305.0,161.55494421403512,24.664785,51.152195,48.2078853046595,46.95340501792115,47.58064516129032,-0.6600000000000728,S1
574785.0,67305.0,0.0,26.811058,68.58278,51.792114695340494,53.76344086021505,52.77777777777777,-0.6600000000000728,S1
574815.0,67305.0,0.0,21.395845,66.53657,43.27956989247312,52.060931899641574,47.67025089605735,-0.6600000000000728,S1
574545.0,67275.0,134.1640786499874,24.664785,51.152195,48.2078853046595,46.95340501792115,47.58064516129032,-0.6900000000000728,S1
574785.0,67275.0,0.0,23.785324,72.79497,45.51971326164875,57.168458781362006,51.344086021505376,-0.6900000000000728,S1
574515.0,67245.0,127.27922061357854,24.664785,51.152195,48.2078853046595,46.95340501792115,47.58064516129032,-0.7200000000000728,S1
574545.0,67245.0,108.16653826391968,24.664785,51.152195,48.2078853046595,46.95340501792115,47.58064516129032,-0.7200000000000728,S1
574695.0,67245.0,0.0,29.0028,40.122643,54.03225806451613,41.21863799283154,47.62544802867383,-0.7200000000000728,S1
574725.0,67245.0,0.0,25.013405,44.745056,48.74551971326165,43.727598566308245,46.236559139784944,-0.7200000000000728,S1
574755.0,67245.0,0.0,21.86584,44.236557,43.90681003584229,43.54838709677419,43.727598566308245,-0.7200000000000728,S1
574785.0,67245.0,0.0,19.912327,38.8698,42.29390681003584,40.681003584229394,41.48745519713262,-0.7200000000000728,S1
574485.0,67215.0,127.27922061357854,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.7500000000000727,S1
574515.0,67215.0,108.16653826391968,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.7500000000000727,S1
574665.0,67215.0,30.0,26.191467,56.252216,51.344086021505376,49.01433691756272,50.17921146953405,-0.7500000000000727,S1
574695.0,67215.0,0.0,29.0028,66.793594,54.03225806451613,52.68817204301075,53.36021505376344,-0.7500000000000727,S1
574485.0,67185.0,108.16653826391968,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.7800000000000727,S1
574635.0,67185.0,30.0,21.531208,46.022545,43.63799283154122,43.99641577060932,43.817204301075265,-0.7800000000000727,S1
574665.0,67185.0,0.0,26.191467,56.252216,51.344086021505376,49.01433691756272,50.17921146953405,-0.7800000000000727,S1
574455.0,67155.0,123.69316876852982,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8100000000000728,S1
574485.0,67155.0,94.86832980505139,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8100000000000728,S1
574575.0,67155.0,30.0,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8100000000000728,S1
574605.0,67155.0,0.0,24.664785,51.152195,48.2078853046595,46.95340501792115,47.58064516129032,-0.8100000000000728,S1
574635.0,67155.0,0.0,21.531208,46.022545,43.63799283154122,43.99641577060932,43.817204301075265,-0.8100000000000728,S1
574455.0,67125.0,120.0,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8400000000000728,S1
574515.0,67125.0,60.0,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8400000000000728,S1
574545.0,67125.0,30.0,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8400000000000728,S1
574575.0,67125.0,0.0,32.064613,57.882965,56.89964157706093,50.08960573476703,53.49462365591398,-0.8400000000000728,S1
574455.0,67095.0,120.0,31.782291,61.22235,55.7347670250896,51.25448028673835,53.494623655913976,-0.8700000000000727,S1
574485.0,67095.0,90.0,31.782291,61.22235,55.7347670250896,51.25448028673835,53.494623655913976,-0.8700000000000727,S1
574515.0,67095.0,60.0,31.782291,61.22235,55.7347670250896,51.25448028673835,53.494623655913976,-0.8700000000000727,S1
574425.0,67035.0,152.97058540778355,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9300000000000728,S1
574455.0,67035.0,123.69316876852982,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9300000000000728,S1
574395.0,67005.0,189.73665961010278,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9600000000000728,S1
574425.0,67005.0,161.55494421403512,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9600000000000728,S1
574455.0,67005.0,134.1640786499874,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9600000000000728,S1
574485.0,67005.0,108.16653826391968,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9600000000000728,S1
574515.0,67005.0,84.8528137423857,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9600000000000728,S1
574395.0,66975.0,201.24611797498108,27.383469,55.113976,52.77777777777778,48.11827956989247,50.448028673835125,-0.9900000000000727,S1
574515.0,66975.0,90.0,20.223866,29.572279,42.473118279569896,38.17204301075269,40.322580645161295,-0.9900000000000727,S1
574365.0,66945.0,240.0,19.696793,33.387455,41.84587813620072,39.157706093189965,40.50179211469534,-1.0200000000000728,S2
574395.0,66945.0,210.0,19.696793,33.387455,41.84587813620072,39.157706093189965,40.50179211469534,-1.0200000000000728,S2
574515.0,66945.0,90.0,19.696793,33.387455,41.84587813620072,39.157706093189965,40.50179211469534,-1.0200000000000728,S2
574545.0,66945.0,60.0,19.696793,33.387455,41.84587813620072,39.157706093189965,40.50179211469534,-1.0200000000000728,S2
574365.0,66915.0,240.0,19.07181,42.485275,37.634408602150536,42.65232974910394,40.14336917562724,-1.0500000000000727,S2
574395.0,66915.0,210.0,19.07181,42.485275,37.634408602150536,42.65232974910394,40.14336917562724,-1.0500000000000727,S2
574545.0,66915.0,60.0,19.07181,42.485275,37.634408602150536,42.65232974910394,40.14336917562724,-1.0500000000000727,S2
574395.0,66885.0,210.0,17.919323,43.051357,36.73835125448029,43.18996415770609,39.96415770609319,-1.0800000000000727,S2
574545.0,66885.0,60.0,17.919323,43.051357,36.73835125448029,43.18996415770609,39.96415770609319,-1.0800000000000727,S2
574575.0,66885.0,30.0,17.919323,43.051357,36.73835125448029,43.18996415770609,39.96415770609319,-1.0800000000000727,S2
574395.0,66855.0,210.0,18.09455,34.999985,37.18637992831541,39.69534050179212,38.44086021505376,-1.1100000000000727,S2
574575.0,66855.0,30.0,18.09455,34.999985,37.18637992831541,39.69534050179212,38.44086021505376,-1.1100000000000727,S2
574395.0,66825.0,210.0,19.072344,36.12398,38.26164874551971,40.23297491039426,39.247311827956985,-1.1400000000000727,S2
574515.0,66825.0,90.0,19.072344,36.12398,38.26164874551971,40.23297491039426,39.247311827956985,-1.1400000000000727,S2
574545.0,66825.0,60.0,19.072344,36.12398,38.26164874551971,40.23297491039426,39.247311827956985,-1.1400000000000727,S2
574575.0,66825.0,30.0,19.072344,36.12398,38.26164874551971,40.23297491039426,39.247311827956985,-1.1400000000000727,S2
574395.0,66795.0,210.0,19.295,30.81927,40.59139784946236,38.44086021505376,39.516129032258064,-1.1700000000000728,S2
574515.0,66795.0,90.0,19.295,30.81927,40.59139784946236,38.44086021505376,39.516129032258064,-1.1700000000000728,S2
574395.0,66765.0,210.0,17.725788,24.962234,36.11111111111111,35.93189964157706,36.02150537634408,-1.2000000000000728,S2
574425.0,66765.0,180.0,17.725788,24.962234,36.11111111111111,35.93189964157706,36.02150537634408,-1.2000000000000728,S2
574515.0,66765.0,90.0,17.725788,24.962234,36.11111111111111,35.93189964157706,36.02150537634408,-1.2000000000000728,S2
574545.0,66765.0,60.0,17.725788,24.962234,36.11111111111111,35.93189964157706,36.02150537634408,-1.2000000000000728,S2
574425.0,66735.0,180.0,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2300000000000728,S2
574545.0,66735.0,60.0,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2300000000000728,S2
574365.0,66705.0,241.86773244895647,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2600000000000728,S2
574395.0,66705.0,212.13203435596427,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2600000000000728,S2
574425.0,66705.0,182.48287590894657,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2600000000000728,S2
574545.0,66705.0,67.0820393249937,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2600000000000728,S2
574575.0,66705.0,42.42640687119285,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2600000000000728,S2
574365.0,66675.0,247.38633753705963,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.2900000000000729,S2
574575.0,66675.0,60.0,19.347624,40.575027,41.12903225806452,42.02508960573476,41.57706093189964,-1.2900000000000729,S2
574365.0,66645.0,256.3201123595259,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.3200000000000727,S2
574575.0,66645.0,67.0820393249937,19.347624,40.575027,41.12903225806452,42.02508960573476,41.57706093189964,-1.3200000000000727,S2
574605.0,66645.0,42.42640687119285,19.347624,40.575027,41.12903225806452,42.02508960573476,41.57706093189964,-1.3200000000000727,S2
574365.0,66615.0,268.3281572999748,19.212463,26.842525,39.516129032258064,37.18637992831541,38.35125448028674,-1.3500000000000727,S2
574575.0,66615.0,84.8528137423857,19.347624,40.575027,41.12903225806452,42.02508960573476,41.57706093189964,-1.3500000000000727,S2
574605.0,66615.0,60.0,17.53011,31.942886,35.483870967741936,38.70967741935484,37.096774193548384,-1.3500000000000727,S2
574365.0,66585.0,256.3201123595259,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.3800000000000727,S2
574575.0,66585.0,84.8528137423857,17.57969,20.505648,35.66308243727598,35.12544802867383,35.3942652329749,-1.3800000000000727,S2
574365.0,66555.0,247.38633753705963,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4100000000000728,S2
574575.0,66555.0,67.0820393249937,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4100000000000728,S2
574365.0,66525.0,241.86773244895647,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4400000000000728,S2
574575.0,66525.0,42.42640687119285,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4400000000000728,S2
574305.0,66495.0,300.0,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4700000000000728,S2
574365.0,66495.0,240.0,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4700000000000728,S2
574575.0,66495.0,30.0,16.780617,16.315144,34.13978494623656,33.42293906810036,33.78136200716846,-1.4700000000000728,S2
574305.0,66465.0,300.0,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.5000000000000728,S2
574335.0,66465.0,270.0,16.94049,17.00362,35.12544802867383,34.587813620071685,34.85663082437276,-1.5000000000000728,S2
574365.0,66465.0,240.0,16.94049,17.00362,35.12544802867383,34.587813620071685,34.85663082437276,-1.5000000000000728,S2
574575.0,66465.0,30.0,16.94049,17.00362,35.12544802867383,34.587813620071685,34.85663082437276,-1.5000000000000728,S2
574545.0,66435.0,60.0,16.75744,16.139494,33.15412186379928,29.56989247311828,31.36200716845878,-1.5300000000000729,S2
574575.0,66435.0,30.0,16.75744,16.139494,33.15412186379928,29.56989247311828,31.36200716845878,-1.5300000000000729,S2
574275.0,66405.0,295.4657340538831,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.5600000000000727,S2
574305.0,66405.0,268.3281572999748,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.5600000000000727,S2
574545.0,66405.0,67.0820393249937,16.75744,16.139494,33.15412186379928,29.56989247311828,31.36200716845878,-1.5600000000000727,S2
574305.0,66375.0,256.3201123595259,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.5900000000000727,S2
574335.0,66375.0,228.47319317591726,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.5900000000000727,S2
574545.0,66375.0,60.0,16.443947,19.060104,32.795698924731184,34.946236559139784,33.87096774193549,-1.5900000000000727,S2
574335.0,66345.0,218.40329667841553,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6200000000000727,S2
574515.0,66345.0,67.0820393249937,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6200000000000727,S2
574545.0,66345.0,42.42640687119285,15.805121,16.543049,32.61648745519714,34.229390681003586,33.42293906810036,-1.6200000000000727,S2
574275.0,66315.0,271.66155414412253,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6500000000000727,S2
574305.0,66315.0,241.86773244895647,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6500000000000727,S2
574335.0,66315.0,212.13203435596427,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6500000000000727,S2
574515.0,66315.0,42.42640687119285,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6500000000000727,S2
574245.0,66285.0,300.0,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6800000000000728,S2
574275.0,66285.0,270.0,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6800000000000728,S2
574515.0,66285.0,30.0,14.205061,13.754867,31.09318996415771,21.415770609318997,26.254480286738353,-1.6800000000000728,S2
574245.0,66255.0,300.0,12.717273,14.595746,26.0752688172043,26.971326164874554,26.52329749103943,-1.7100000000000728,S2
574515.0,66255.0,30.0,12.717273,14.595746,26.0752688172043,26.971326164874554,26.52329749103943,-1.7100000000000728,S2
574245.0,66225.0,295.4657340538831,12.303158,12.991435,23.118279569892472,17.741935483870968,20.43010752688172,-1.7400000000000728,S2
574485.0,66225.0,60.0,13.263992,13.319609,28.9426523297491,19.623655913978492,24.283154121863795,-1.7400000000000728,S2
574515.0,66225.0,30.0,13.263992,13.319609,28.9426523297491,19.623655913978492,24.283154121863795,-1.7400000000000728,S2
574245.0,66195.0,283.0194339616981,12.6770735,12.649915,25.448028673835125,15.232974910394265,20.340501792114694,-1.7700000000000728,S2
574485.0,66195.0,60.0,13.249134,13.124714,28.673835125448026,18.996415770609318,23.83512544802867,-1.7700000000000728,S2
574215.0,66165.0,295.4657340538831,12.6770735,12.649915,25.448028673835125,15.232974910394265,20.340501792114694,-1.8000000000000727,S2
574245.0,66165.0,268.3281572999748,12.6770735,12.649915,25.448028673835125,15.232974910394265,20.340501792114694,-1.8000000000000727,S2
574485.0,66165.0,60.0,11.2135725,12.580975,16.218637992831543,14.605734767025089,15.412186379928315,-1.8000000000000727,S2
574515.0,66165.0,30.0,11.2135725,12.580975,16.218637992831543,14.605734767025089,15.412186379928315,-1.8000000000000727,S2
574185.0,66135.0,300.0,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-1.8300000000000727,S2
574215.0,66135.0,276.5863337187866,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-1.8300000000000727,S2
574485.0,66135.0,42.42640687119285,12.303158,12.991435,23.118279569892472,17.741935483870968,20.43010752688172,-1.8300000000000727,S2
574485.0,66105.0,30.0,12.303158,12.991435,23.118279569892472,17.741935483870968,20.43010752688172,-1.8600000000000727,S2
574485.0,66075.0,30.0,12.6770735,12.649915,25.448028673835125,15.232974910394265,20.340501792114694,-1.8900000000000727,S2
574485.0,66045.0,0.0,12.6770735,12.649915,25.448028673835125,15.232974910394265,20.340501792114694,-1.9200000000000728,S2
574455.0,66015.0,30.0,12.414798,12.249198,23.566308243727597,13.530465949820789,18.548387096774192,-1.9500000000000728,S2
574485.0,66015.0,0.0,14.352185,12.420713,32.437275985663085,14.336917562724013,23.387096774193548,-1.9500000000000728,S2
574365.0,65985.0,67.0820393249937,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-1.9800000000000728,S2
574395.0,65985.0,42.42640687119285,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-1.9800000000000728,S2
574425.0,65985.0,30.0,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-1.9800000000000728,S2
574455.0,65985.0,0.0,12.414798,12.249198,23.566308243727597,13.530465949820789,18.548387096774192,-1.9800000000000728,S2
574125.0,65955.0,300.0,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-2.0100000000000726,S3
574365.0,65955.0,60.0,11.567238,12.098993,19.892473118279568,10.75268817204301,15.322580645161288,-2.0100000000000726,S3
574125.0,65925.0,300.0,10.067815,13.058398,11.200716845878137,18.369175627240146,14.784946236559142,-2.040000000000073,S3
574365.0,65925.0,60.0,10.067815,13.058398,11.200716845878137,18.369175627240146,14.784946236559142,-2.040000000000073,S3
574125.0,65895.0,295.4657340538831,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.0700000000000727,S3
574365.0,65895.0,60.0,9.390492,12.356373,10.03584229390681,14.157706093189965,12.096774193548388,-2.0700000000000727,S3
574125.0,65865.0,284.60498941515414,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.100000000000073,S3
574365.0,65865.0,60.0,9.176212,13.198521,7.885304659498208,19.17562724014337,13.530465949820789,-2.100000000000073,S3
574125.0,65835.0,276.5863337187866,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.1300000000000727,S3
574365.0,65835.0,60.0,9.034348,12.99182,7.706093189964158,18.100358422939067,12.903225806451612,-2.1300000000000727,S3
574125.0,65805.0,271.66155414412253,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.160000000000073,S3
574365.0,65805.0,42.42640687119285,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.160000000000073,S3
574095.0,65775.0,300.0,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.1900000000000728,S3
574335.0,65775.0,60.0,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.1900000000000728,S3
574365.0,65775.0,30.0,10.069962,12.171176,12.096774193548388,12.634408602150538,12.365591397849464,-2.1900000000000728,S3
574095.0,65745.0,300.0,10.411209,12.78605,13.709677419354838,16.03942652329749,14.874551971326163,-2.2200000000000726,S3
